,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
602,레노버 Gaming 3i 15IHU I5 3050,"869,000원",레노버,레노버,별점4.6 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-11300H,Iris Xe Graphics
603,LG전자 그램17 17ZD90N-VX7BK,"1,650,020원",LG전자,그램17,별점4.8 / 5,null,1.35kg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i7-1065G7,Iris Plus Graphics
604,레노버 요가 Slim7 Carbon13ITL5 82EV0034KR,"998,920원",레노버,요가,별점4.8 / 5,33.78cm(13.3인치),0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1135G7,Iris Xe Graphics
605,삼성전자 노트북5 NT550EBV-AD2A,"539,000원",삼성전자,노트북5,별점4.8 / 5,39.62cm(15.6인치),null,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),null,2.3GHz,2.3GHz
606,LG전자 울트라PC 엣지 14UD70Q-GX56K,"997,990원",LG전자,울트라PC 엣지,별점5.0 / 5,35.5cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),LG그램,라이젠5-5625U,라데온 Graphics
607,HP 14s-dq2572TU,"489,000원",HP,HP,별점4.8 / 5,35.56cm(14인치),1.43kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-1125G4,UHD Graphics
608,LG전자 LG그램 15ZD95P-GX5BK,"1,342,690원",LG전자,LG그램,별점4.9 / 5,39.62cm(15.6인치),1.12kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),LG그램,코어i5-1155G7,Iris Xe Graphics
609,ASUS G17 G713RC-HX011,"1,277,240원",ASUS,-,별점4.9 / 5,43.94cm(17.3인치),2.5kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-6800H,지포스 RTX3050
610,레노버 V15 ADA - 82C700KPKR,"349,000원",레노버,레노버,별점4.6 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠3-3250U,라데온 Graphics
611,레노버 리전 5i Pro 16IAH7H I7 3070Ti,"2,644,000원",레노버,리전,별점4.6 / 5,40.64cm(16인치),2.49kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32GB,코어i7-12700H,지포스 RTX3070Ti
612,Apple 맥북 에어 2022년 M2 8코어 CPU 및 8코어 GPU 256G 스타라이트 (MLY13KH/A),"1,554,800원",Apple,Apple,별점4.9 / 5,34.5cm(13.6인치),1.24kg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2560X1664,8GB,M2,M2
613,ASUS A17 FA707RM-HX016,"1,364,670원",ASUS,-,별점4.7 / 5,43.94cm(17.3인치),2.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-6800H,RTX3060
614,LG전자 그램14 14ZD90P-GX70K,"1,358,910원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),그램14,코어i7-1165G7,Iris Xe Graphics
615,ASUS 비보북프로 15 OLED K3500PA-L1069,"737,020원",ASUS,비보북프로,별점4.7 / 5,39.62cm(15.6인치),1.65kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-11300H,Iris Xe Graphics
616,삼성전자 갤럭시북 프로360 NT950QDB-KC58G,"1,499,000원",삼성전자,갤럭시북 프로360,별점4.8 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
617,LG전자 올뉴그램 13ZD980-LX10K,"809,100원",LG전자,올뉴그램,별점4.8 / 5,33.78cm(13.3인치),0.96kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),올뉴그램,4415U,GMA HD 610
618,레노버 요가 Slim7 Pro 14IHU i5 IPS MX450,"1,049,000원",레노버,요가,별점4.9 / 5,35.56cm(14인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16GB,코어i5-11300H,Iris Xe Graphics
619,HP OMEN 16-b1031TX,"2,199,000원",HP,OMEN,별점5.0 / 5,40.89cm(16.1인치),2.3kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-12700H,RTX3070
620,ASUS X515EA-BQ040,"634,550원",ASUS,ASUS,별점4.8 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
621,LG전자 16Z90Q-GA7WK,"2,128,780원",LG전자,LG전자,별점5.0 / 5,40.6cm(16인치),1.199kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1260P,Iris Xe Graphics
622,삼성전자 갤럭시북2 프로360 NT930QED-KC51G,"1,942,690원",삼성전자,갤럭시북2 프로360,별점5.0 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
623,LG전자 그램15 15Z90P-GR56K,"1,487,490원",LG전자,그램15,별점4.9 / 5,39.62cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1920x1080(FHD),그램15,코어i5-1135G7,Iris Xe Graphics
624,레노버 L3-15ITL i5,"519,000원",레노버,레노버,별점4.8 / 5,null,1.84kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i5-1135G7,Iris Xe Graphics
625,레노버 아이디어패드 Slim3-14ARE R5,"536,850원",레노버,아이디어패드,별점4.8 / 5,null,1.46kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠5-4500U,라데온 Graphics
626,삼성전자 갤럭시북 NT755XDA-KC58S,"1,097,000원",삼성전자,갤럭시북,별점4.9 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
627,LG전자 울트라PC 15U50P-GR36K,"687,060원",LG전자,울트라PC,별점4.8 / 5,null,1.8kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
628,LG전자 그램14 14Z95N-G.ARTMK,"1,179,990원",LG전자,그램14,별점4.7 / 5,35.56cm(14인치),0.99kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램14,코어i3-1115G4,UHD Graphics
629,삼성전자 노트북 플러스2 NT560XDZ-G58A,"1,641,450원",삼성전자,노트북 플러스2,별점4.9 / 5,null,1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
630,삼성전자 노트북5 NT500R5M-K27W,"599,000원",삼성전자,노트북5,별점5.0 / 5,null,1.92kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4415U,GMA HD 610
631,삼성전자 갤럭시북 이온2 NT950XDA-K78AW,"1,659,000원",삼성전자,갤럭시북 이온2,별점4.9 / 5,null,1.19kg,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,Iris Xe Graphics
632,삼성전자 삼성 NT755XDA-KC59S,"1,183,970원",삼성전자,삼성,별점4.0 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
633,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A58A,"1,749,000원",삼성전자,갤럭시북 플렉스 알파,별점4.8 / 5,null,1.63kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
634,LG전자 그램14 14Z90P-GA76K,"1,419,060원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1200(WUXGA),그램14,코어i7-1165G7,Iris Xe Graphics
635,삼성전자 갤럭시북 NT750XDA-KE51S,"1,010,940원",삼성전자,갤럭시북,별점5.0 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
636,삼성전자 노트북 PEN S NT950SBV-A58A,"1,718,990원",삼성전자,노트북 PEN S,별점4.8 / 5,38.10cm(15인치),null,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,1.6GHz,1.6GHz
637,HP 엘리트 드래곤플라이 G3 6W7L8PA,"2,429,000원",HP,엘리트,-,34.29cm(13.5인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000x2000,16GB,코어i7-1255U,Iris Xe Graphics
638,MSI Sword GF66 A11SC-i5 화이트,"896,820원",MSI,MSI,별점4.5 / 5,null,2.25kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-11400H,지포스GTX1650
639,LG전자 그램16 16Z90P-GA7LK,"1,559,000원",LG전자,그램16,별점4.8 / 5,null,"1,19kg",0.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),그램16,코어i7-1165G7,Iris Xe Graphics
640,레노버 V14-82C600LMKR,"314,830원",레노버,레노버,별점4.9 / 5,35.56cm(14인치),1.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠3-3250U,라데온 RX Vega 3
641,Apple 맥북 에어 2020년형 M1 512G 실버 (MGNA3KH/A),"1,532,200원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1440(QHD),8GB,M1,M1
642,LG전자 그램17 17ZD990-VX50K,"1,515,460원",LG전자,그램17,별점4.8 / 5,43.18cm(17인치),1.34kg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-8265U,UHD620
643,삼성전자 갤럭시북 이온2 NT950XDA-XD71W,"1,798,990원",삼성전자,갤럭시북 이온2,별점4.8 / 5,39.62cm(15.6인치),1.26kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),갤럭시북 이온,코어i7-1165G7,Iris Xe Graphics
644,삼성전자 노트북 FLASH NT530XBB-K24W,"1,776,000원",삼성전자,노트북 FLASH,별점4.8 / 5,33.78cm(13.3인치),null,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),null,null,null
645,LG전자 그램17 17Z995-VA50K,"1,487,970원",LG전자,그램17,별점4.9 / 5,null,1.34kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-10210U,UHD Graphics
646,삼성전자 노트북5 NT550EBE-K24A,"629,000원",삼성전자,노트북5,별점4.8 / 5,39.62cm(15.6인치),null,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,2.3GHz,2.3GHz
647,삼성전자 갤럭시북 S NT767XCM-K38S,"788,990원",삼성전자,갤럭시북 S,별점4.8 / 5,33.78cm(13.3인치),0.95kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-L13G4,UHD Graphics
648,삼성전자 갤럭시북 이온 NT930XCR-A38A,"1,298,990원",삼성전자,갤럭시북 이온,별점4.8 / 5,null,0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-10110U,코어i3-10110U
649,삼성전자 갤럭시북 NT755XDA-K71AS,"1,499,000원",삼성전자,갤럭시북,별점4.9 / 5,null,1.55kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
650,삼성전자 갤럭시북 플렉스2 NT950QDA-XC50B,"1,646,190원",삼성전자,갤럭시북 플렉스2,별점5.0 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,지포스 MX450
651,삼성전자 노트북 플러스2 NT550XDA-KC33G,"748,890원",삼성전자,노트북 플러스2,별점4.9 / 5,null,1.81kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-1115G4,UHD Graphics
652,LG전자 그램17 17ZD90N-VX30K,"1,329,990원",LG전자,그램17,별점4.8 / 5,null,1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i3-1005G1,UHD Graphics
653,ASUS 비보북 M1502IA-BQ038,"569,000원",ASUS,비보북,별점4.6 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4600H,라데온 Graphics
654,삼성전자 노트북9 ALWAYS NT930XBE-K717A,"1,890,640원",삼성전자,노트북9 ALWAYS,별점4.8 / 5,null,0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-8565U,UHD620
655,삼성전자 노트북PEN NT950QAA-X716A,"2,120,200원",삼성전자,노트북PEN,별점4.6 / 5,null,1.72kg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1920x1080(FHD),16GB,코어i7-8550U,UHD620
656,LG전자 울트라PC 14U390-EE1TK,"399,000원",LG전자,울트라PC,별점4.6 / 5,null,1.45kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,셀러론-N4100,UHD600
657,LG전자 그램15 15Z90N-VR56K,"1,479,900원",LG전자,그램15,별점4.8 / 5,null,1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i5-1035G7,Iris Plus
658,마이크로소프트 서피스 프로8 8PQ-00030,"1,485,000원",마이크로소프트,서피스,별점4.9 / 5,33.02cm(13인치),0.891kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1920,8GB,코어i5-1135G7,Iris Xe Graphics
659,LG전자 울트라PC 15U50N-GR36K,"578,860원",LG전자,울트라PC,별점4.7 / 5,null,1.75kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-10110U,UHD Graphics
660,삼성전자 노트북 플러스2 NT550XDA-KH29G,"599,000원",삼성전자,노트북 플러스2,별점4.8 / 5,39.62cm(15.6인치),1.81kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,펜티엄-7505,UHD Graphics
661,기가바이트 A7 K1 R7,"1,329,900원",기가바이트,기가바이트,별점4.7 / 5,43.94cm(17.3인치),2.4kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7-5800H,RTX3060
662,레노버 씽크북 16 Gen4+ ARA 21D1000VKR,"1,269,000원",레노버,씽크북,별점5.0 / 5,40.6cm(16인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,라이젠7-6800U,라데온 680M
663,삼성전자 노트북 플러스 NT550XCJ-K78WA,"1,139,050원",삼성전자,노트북 플러스,별점4.9 / 5,null,1.81kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-10510U,UHD Graphics
664,삼성전자 갤럭시북 이온 NT930XCJ-K38,"1,090,000원",삼성전자,갤럭시북 이온,별점4.7 / 5,null,0.97kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-10110U,UHD Graphics
665,LG전자 울트라기어 17U70P-FA76K,"1,750,000원",LG전자,울트라기어,별점4.8 / 5,43.1cm(17인치),1.95kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i7-1165G7,지포스 GTX1650 Ti
666,HP 프로북 455 G7-3Q044PA,"509,000원",HP,프로북,별점4.8 / 5,39.62cm(15.6인치),2kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
667,LG전자 그램360 14TD90Q-GX5BK,"1,627,350원",LG전자,그램360,별점5.0 / 5,35.56cm(14인치),1.23kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),그램360,코어i5-1240P,Iris Xe Graphics
668,MSI 프레스티지 15 A12UC,"1,649,000원",MSI,MSI,별점4.7 / 5,39.62cm(15.6인치),1.69kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1280P,지포스 RTX3050
669,레노버 씽크패드 T14s GEN2 20XFS00B00,"1,549,000원",레노버,씽크패드,별점4.7 / 5,35.56cm(14인치),1.28kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7 PRO-5850U,라데온 Graphics
670,삼성전자 노트북5 NT500R5Z-K78BA,"799,000원",삼성전자,노트북5,별점4.8 / 5,null,1.86kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-6500U,GMA HD 520
671,LG전자 울트라PC 엣지 14U70Q-GA56K,"1,137,990원",LG전자,울트라PC 엣지,별점5.0 / 5,35.56cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),LG그램,라이젠5-5625U,라데온 Graphics
672,주연테크 L9E35T,"1,099,000원",주연테크,주연테크,별점4.7 / 5,43.94cm(17.3인치),2.39kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-11800H,지포스 RTX3050 Ti
673,삼성전자 오디세이 NT850XBX-GD7AH,"1,548,990원",삼성전자,오디세이,별점4.9 / 5,null,null,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920x1080(FHD),null,코어i7-9750H,지포스 RTX2060
674,ASUS ROG Flow X13 GV301RE-LJ118W,"1,904,210원",ASUS,ROG,별점4.9 / 5,34.03cm(13.4인치),1.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7-6800HS,지포스 RTX3050 Ti
675,레노버 Gaming 3i 15IAH I7 3050Ti Edition,"1,399,000원",레노버,레노버,-,39.62cm(15.6인치),2.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-12700H,지포스 RTX3050 Ti
676,삼성전자 갤럭시북 프로360 NT950QDB-KD72G,"1,699,000원",삼성전자,갤럭시북 프로360,별점5.0 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
677,레노버 아이디어패드 Duet 3-10IGL5 82AT00L9KA,"399,000원",레노버,아이디어패드,별점5.0 / 5,null,0.597kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),4GB,셀러론-N4020,UHD600
678,LG전자 그램17 17Z90N-VA56K,"1,640,960원",LG전자,그램17,별점4.8 / 5,null,1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1035G7,Iris Plus
679,ASUS M1603QA-MB045,"695,320원",ASUS,ASUS,별점4.8 / 5,40.6cm(16인치),1.8kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1200(WUXGA),8GB,라이젠5-5600H,라데온 Vega 7
680,HP Laptop 15S-EQ1151AU,"529,000원",HP,HP,별점4.7 / 5,null,1.69kg,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠5-4500U,라데온 Graphics
681,베이직스 베이직북15 i5 BB1521SS,"478,000원",베이직스,베이직스,별점4.6 / 5,39.62cm(15.6인치),1.89kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,null,8GB,코어i5-8259U,코어i5-8259U
682,삼성전자 갤럭시북 프로 NT950QDB-KC58S,"1,475,200원",삼성전자,갤럭시북 프로,별점4.5 / 5,null,1.39kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
683,삼성전자 노트북 PEN S NT950SBE-X716,"2,398,250원",삼성전자,노트북 PEN S,별점4.8 / 5,38.10cm(15인치),null,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,1.8GHz,1.8GHz
684,HP 15s-fq5003TU,"685,300원",HP,HP,별점4.8 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1235U,Iris Xe Graphics
685,삼성전자 갤럭시북 NT750XDA-XD72U,"1,298,990원",삼성전자,갤럭시북,별점4.5 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
686,삼성전자 갤럭시북2 NT750XED-KC38G,"974,690원",삼성전자,갤럭시북2,별점4.0 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1215U,UHD Graphics
687,삼성전자 갤럭시북 이온 NT950XCR-A58A,"1,279,000원",삼성전자,갤럭시북 이온,별점4.8 / 5,null,1.19kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
688,Apple 맥북프로 15형 레티나 리프레시 2015년형 (MJLQ2KH/A),"568,100원",Apple,Apple,별점5.0 / 5,39.11cm(15.4인치),2.04kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i7,Iris Pro Graphics
689,LG전자 그램17 17Z90N-VA7BK,"1,853,040원",LG전자,그램17,별점4.8 / 5,null,1.35kg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i7-1065G7,Iris Plus
690,한성컴퓨터 TFG5275,"1,299,000원",한성컴퓨터,한성컴퓨터,별점5.0 / 5,39.62cm(15.6인치),2kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-12700H,Iris Xe Graphics
691,레노버 요가 Slim 7i Pro X 14IAH7 82TK004QKR,"1,649,000원",레노버,요가,별점4.0 / 5,36.8cm(14.5인치),1.45kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3072x1920,16GB,코어i5-12500H,지포스 RTX3050
692,삼성전자 노트북 플러스2 NT550XDZ-GD7AG,"1,388,990원",삼성전자,노트북 플러스2,별점4.7 / 5,null,1.84kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,지포스 MX450
693,레노버 씽크패드 T16 Gen1-21BVS00700,"1,549,000원",레노버,씽크패드,별점5.0 / 5,40.6cm(16인치),1.65kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,코어i5-1240P,Iris Xe Graphics
694,레노버 Slim3 14ITL 5DX,"605,000원",레노버,레노버,별점4.8 / 5,null,1.41kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,지포스 MX350
695,삼성전자 갤럭시북 이온 NT950XCR-A38A,"1,349,000원",삼성전자,갤럭시북 이온,별점4.8 / 5,null,1.19kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-10110U,UHD Graphics
696,레노버 요가 Slim7 Carbon13ITL5 82EV0033KR,"898,940원",레노버,요가,별점4.6 / 5,33.78cm(13.3인치),0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1135G7,Iris Xe Graphics
697,삼성전자 갤럭시북 플렉스 NT930QCT-A38A,"1,488,900원",삼성전자,갤럭시북 플렉스,별점4.8 / 5,null,1.16kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1005G1,UHD Graphics
698,삼성전자 노트북 플러스 NT550XCJ-KC24,"499,980원",삼성전자,노트북 플러스,별점4.7 / 5,null,1.81kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,펜티엄-G6405U,펜티엄-G6405U
699,LG전자 그램15 15ZD95N-GX70K,"1,418,050원",LG전자,그램15,별점5.0 / 5,null,1.12kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i7-1165G7,Iris Xe Graphics
700,삼성전자 갤럭시북 이온2 NT950XDA-XC58W,"1,662,490원",삼성전자,갤럭시북 이온2,별점4.9 / 5,39.62cm(15.6인치),1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,지포스 MX450
701,삼성전자 노트북9 ALWAYS NT930XBV-A58A,"1,391,030원",삼성전자,노트북9 ALWAYS,별점4.8 / 5,null,0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-8265U,UHD620
702,LG전자 울트라PC 엣지 16UD70Q-GX30K,"849,000원",LG전자,울트라PC 엣지,별점5.0 / 5,40.6cm(16인치),1.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),LG그램,라이젠3-5300U,라데온 Graphics
703,레노버 요가 Slim7 Carbon13ITL5 82EV0049KR,"1,349,000원",레노버,요가,별점4.8 / 5,33.78cm(13.3인치),0.97kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1165G7,Iris Xe Graphics
704,레노버 씽크패드 Z16 Gen1 21D40008KR,"2,698,930원",레노버,씽크패드,별점5.0 / 5,40.6cm(16인치),1.81kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7 PRO-6850H,라데온 RX6500M
705,LG전자 그램360 16TD90P-GX70K,"1,500,800원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램360,코어i7-1165G7,Iris Xe Graphics
706,HP ENVY x360 15-ed1520TU,"1,119,000원",HP,ENVY,별점5.0 / 5,39.62cm(15.6인치),1.92kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
707,LG전자 그램17 17Z90P-GA56K,"1,650,000원",LG전자,그램17,별점4.9 / 5,43.18cm(17인치),1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1135G7,Iris Xe Graphics
708,삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,"2,255,050원",삼성전자,갤럭시북 플렉스2,별점4.9 / 5,39.62cm(15.6인치),1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,지포스 MX450
