,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
553,LG전자 그램15 15Z990-HA50K 노트북,1469930.0,LG전자,그램15,별점4.8 / 5,15.6,1090,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
554,한성컴퓨터 TFX3150U Pro,669000.0,한성컴퓨터,한성컴퓨터,별점4.9 / 5,13.3,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
555,HP 15s-fq2014TU,799000.0,HP,HP,별점4.8 / 5,15.6,1690,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
556,LG전자 14ZD95P-GX5LK,1369850.0,LG전자,-,별점4.9 / 5,14.0,990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i5-1155G7,integrated graphics
557,HP OMEN 16-k0072TX,2449000.0,HP,OMEN,별점5.0 / 5,16.1,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16384,i7-12700H,RTX3070 Ti
558,LG전자 그램17 17Z90P-GA50K,1637910.0,LG전자,그램17,별점4.8 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
559,삼성전자 갤럭시북2 프로 NT950XED-KH58G,1532290.0,삼성전자,갤럭시북2 프로,별점5.0 / 5,15.6,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
560,LG전자 그램15 15ZD90P-GX30K,1105050.0,LG전자,그램15,별점5.0 / 5,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
561,ASUS 비보북 15 OLED M513UA-L1251,791000.0,ASUS,비보북,별점4.8 / 5,15.6,1800,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5700U,integrated graphics
562,LG전자 그램15 15Z90N-EB36K,1151050.0,LG전자,그램15,별점4.9 / 5,15.6,1120,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i3-1005G1,integrated graphics
563,삼성전자 삼성 NT950QDB-KC52G,1644980.0,삼성전자,삼성,별점4.8 / 5,15.6,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1135G7,integrated graphics
564,삼성전자 갤럭시북 이온2 NT950XDZ-A38AW,1389990.0,삼성전자,갤럭시북 이온2,별점4.9 / 5,15.6,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
565,LG전자 그램17 17ZD990-VX5BK,1430000.0,LG전자,그램17,별점4.9 / 5,17.0,1340,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-8265U,integrated graphics
566,LG전자 울트라기어 15U70P-FR56K,1308990.0,LG전자,울트라기어,별점4.9 / 5,15.6,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,GTX1650 Ti
567,레노버 아이디어패드 V15 ADA - 82C700KMKR,379000.0,레노버,아이디어패드,별점4.8 / 5,15.0,1850,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,3500U,integrated graphics
568,LG전자 그램15 15ZD990-VX7BK 노트북,1562400.0,LG전자,그램15,별점4.9 / 5,15.6,1090,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-8565U,integrated graphics
569,LG전자 울트라PC 13U70P-GA76K,1240000.0,LG전자,울트라PC,별점5.0 / 5,13.3,980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,4700U,integrated graphics
570,LG전자 그램15 15Z90N-VR50K,1419000.0,LG전자,그램15,별점4.6 / 5,15.6,1120,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1035G7,integrated graphics
571,HP 엘리트 드래곤플라이 G2 3E2Q0PA,1698620.0,HP,엘리트,별점4.9 / 5,13.3,990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
572,레노버 씽크북 14p Gen2 20YN0012KR,814970.0,레노버,씽크북,별점5.0 / 5,14.0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240x1400,16384,5600H,integrated graphics
573,레노버 아이디어패드 Slim3-17IAU 5D,699000.0,레노버,아이디어패드,별점4.7 / 5,17.3,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1235U,integrated graphics
574,HP 프로북 450 G8-2Z9A2PA,799000.0,HP,프로북,별점4.8 / 5,15.6,1740,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
575,LG전자 그램14 14Z990-GA36K,1309990.0,LG전자,그램14,별점4.8 / 5,14.0,990,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-8145U,integrated graphics
576,레노버 씽크패드 E15 GEN3-20YG0010KD,735790.0,레노버,씽크패드,별점4.9 / 5,15.6,1700,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
577,LG전자 그램17 17Z90Q-EA5WK,2311660.0,LG전자,그램17,별점5.0 / 5,17.0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1240P,integrated graphics
578,HP 14s-fq2021AU,529000.0,HP,HP,별점5.0 / 5,14.0,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5625U,integrated graphics
579,LG전자 16Z90P-G.ARFMK,1256300.0,LG전자,LG전자,별점4.7 / 5,16.0,1190,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
580,LG전자 14Z90P-GA5IK,1399000.0,LG전자,LG전자,별점4.8 / 5,14.0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i5-1135G7,integrated graphics
581,HP 파빌리온 Aero 13-be0141AU,896000.0,HP,HP,별점4.9 / 5,13.3,970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8192,5800U,integrated graphics
582,LG전자 그램17 17Z90P-OA76K,1798990.0,LG전자,그램17,별점4.8 / 5,17.0,1350,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1165G7,integrated graphics
583,삼성전자 노트북5 METAL NT560XBE-K54A,845050.0,삼성전자,노트북5 METAL,별점4.8 / 5,15.6,1900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i5-8265U,integrated graphics
584,레노버 씽크패드 E14 G3 20Y7000LKD,599000.0,레노버,씽크패드,별점4.9 / 5,14.0,1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5300U,integrated graphics
585,ASUS F15 FX506HCB-HN144,909000.0,ASUS,-,별점5.0 / 5,15.6,2300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-11400H,integrated graphics
586,마이크로소프트 서피스 프로8 8PQ-00014,1485000.0,마이크로소프트,서피스,별점4.9 / 5,13.0,891,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2880x1920,8192,i5-1135G7,integrated graphics
587,레노버 씽크패드 X1 Extreme G5 21DE0015KR,5990000.0,레노버,씽크패드,별점5.0 / 5,16.0,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),32768,i9-12900H,RTX3080 Ti
588,HP 15s-eq3021AU,529000.0,HP,HP,별점4.6 / 5,15.6,1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5625U,integrated graphics
589,HP OMEN 16-c0146AX,1399000.0,HP,OMEN,별점4.6 / 5,16.1,2323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5800H,RX6600M
590,에이서 니트로5 AN515-45-R1MH,1449000.0,에이서,니트로5,-,15.6,2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),8192,5800H,RTX3070
591,레노버 Gaming 3i 15IHU I5 3050Ti,919000.0,레노버,레노버,별점4.9 / 5,15.6,2200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8192,i5-11300H,integrated graphics
592,레노버 씽크패드 P14s Gen2 AMD 21A0S03T00,1199000.0,레노버,씽크패드,별점5.0 / 5,14.0,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5850U,integrated graphics
593,ASUS F17 FX707ZC-HX035,1242210.0,ASUS,-,별점4.8 / 5,17.3,2600,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8192,i7-12700H,integrated graphics
594,삼성전자 갤럭시북2 프로 NT950XEE-XF58S,1736240.0,삼성전자,갤럭시북2 프로,별점5.0 / 5,15.6,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,Intel Arc A350M
595,기가바이트 A5 K1 R7,1206000.0,기가바이트,기가바이트,별점4.8 / 5,15.6,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5800H,RTX3060
596,레노버 아이디어패드 Slim3-15ITL 5DX,638800.0,레노버,아이디어패드,별점4.9 / 5,15.6,1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
597,HP 파빌리온 15-eg2120TU,1002300.0,HP,파빌리온,별점5.0 / 5,15.6,1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1260P,integrated graphics
598,레노버 씽크패드 X1 Extreme G5 21DE0019KR,3099000.0,레노버,씽크패드,별점5.0 / 5,16.0,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-12700H,RTX3050 Ti
599,DELL 인스피론 16 5620-WH05KR,1419000.0,DELL,인스피론,별점4.5 / 5,16.0,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i7-1260P,MX570
600,LG전자 그램15 15Z90N-VA7BK,1449060.0,LG전자,그램15,별점4.9 / 5,15.6,1120,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1065G7,integrated graphics
601,LG전자 그램14 14ZD995-GX50K,1191430.0,LG전자,그램14,별점4.8 / 5,14.0,990,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-10210U,integrated graphics
602,LG전자 그램360 14TD90P-GX70K,1358910.0,LG전자,그램360,별점4.9 / 5,14.0,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i7-1165G7,integrated graphics
603,LG전자 그램15 15Z990-VA5WK,1428010.0,LG전자,그램15,별점4.9 / 5,15.6,1090,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
604,ASUS 비보북 X515MA-BQ116,299000.0,ASUS,비보북,별점4.6 / 5,15.6,1800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,N4020,integrated graphics
605,LG전자 그램17 17Z95N-OA7BK,1583000.0,LG전자,그램17,별점4.8 / 5,17.0,1350,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1165G7,integrated graphics
606,삼성전자 갤럭시북 이온2 NT950XDA-ACE,1438990.0,삼성전자,갤럭시북 이온2,별점4.5 / 5,15.6,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
607,DELL G15 DG5521SE-WH03KR,2172000.0,DELL,-,별점4.8 / 5,15.6,2670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16384,i7-12700H,integrated graphics
608,LG전자 그램17 17Z95N-G.ARFMK,1528440.0,LG전자,그램17,별점4.8 / 5,17.0,1350,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
609,LG전자 그램17 17ZD995-VX50K,1439960.0,LG전자,그램17,별점4.8 / 5,17.0,1340,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-10210U,integrated graphics
610,레노버 씽크북 16p 20YM0002KR,1299000.0,레노버,씽크북,별점4.9 / 5,16.0,1900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,5600H,RTX3060 Max-Q
611,삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ,1906840.0,삼성전자,갤럭시북 플렉스2,별점4.9 / 5,13.3,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1130G7,integrated graphics
612,LG전자 그램15 15Z90N-VR36K,1205060.0,LG전자,그램15,별점4.9 / 5,15.6,1120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1005G1,integrated graphics
613,레노버 씽크패드 E14 G3-20YE0000KD,664730.0,레노버,씽크패드,별점4.8 / 5,14.0,1640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,5600U,integrated graphics
614,LG전자 그램16 16ZD90P-GX7SK,1464500.0,LG전자,그램16,별점4.6 / 5,16.0,1190,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1165G7,integrated graphics
615,삼성전자 삼성 NT930QDB-KC59S,1495790.0,삼성전자,삼성,별점4.5 / 5,13.3,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
616,DELL 에일리언웨어 M15 R7-WP01KR,2590000.0,DELL,에일리언웨어,별점5.0 / 5,15.6,2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,integrated graphics
617,LG전자 그램15 15Z990-VA56K 노트북,1508870.0,LG전자,그램15,별점4.9 / 5,15.6,1090,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
618,LG전자 그램15 15Z90N-HR56K,1428990.0,LG전자,그램15,별점4.8 / 5,15.6,1130,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1035G7,integrated graphics
619,레노버 씽크북 G3 ACL 21A2004YKR,609220.0,레노버,씽크북,별점4.9 / 5,14.0,1400,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8192,5600U,integrated graphics
620,MSI Sword GF76 A12UE,1719000.0,MSI,MSI,별점4.9 / 5,17.3,2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,RTX3060
621,HP 16-e0144AX,1078980.0,HP,HP,별점4.9 / 5,16.1,2370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5800H,RTX3050 Ti
622,레노버 요가 Slim7 Carbon 14ACN6 82L00055KR,1349000.0,레노버,요가,별점4.6 / 5,14.0,1090,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16384,5600U,MX450
623,삼성전자 갤럭시북 프로360 NT950QDB-KC59N,1493450.0,삼성전자,갤럭시북 프로360,별점4.9 / 5,15.6,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
624,LG전자 LG그램 16Z95P-GA7BK,1449000.0,LG전자,LG그램,-,16.0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-1195G7,integrated graphics
625,레노버 리전 5i Pro 16ITH I7 STORM 3070,1909000.0,레노버,리전,별점4.9 / 5,16.0,2600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32768,i7-11800H,RTX3070
626,삼성전자 갤럭시북 프로360 NT930QDB-KC52G,1601120.0,삼성전자,갤럭시북 프로360,별점5.0 / 5,13.3,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1135G7,integrated graphics
627,DELL 인스피론 15 5515 WH01KR,989700.0,DELL,인스피론,별점4.8 / 5,15.6,1630,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
628,삼성전자 노트북5 METAL NT550XAA-X58L,1049000.0,삼성전자,노트북5 METAL,-,15.6,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8250U,integrated graphics
629,레노버 아이디어패드 Slim3-14ALC R3 82KT007MKR,439000.0,레노버,아이디어패드,별점4.9 / 5,14.0,1390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,5300U,integrated graphics
630,DELL 에일리언웨어 x17 R2 WP10KR,6220000.0,DELL,에일리언웨어,별점2.0 / 5,17.3,2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),65536,i9-12900H,integrated graphics
631,삼성전자 갤럭시북 프로 NT950XDC-XC71B,1849990.0,삼성전자,갤럭시북 프로,별점5.0 / 5,15.6,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
632,DELL 인스피론 16 5620-UB05KR,1228110.0,DELL,인스피론,별점4.8 / 5,16.0,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i7-1260P,MX570
633,LG전자 17Z90Q-GA7WK,2318440.0,LG전자,-,별점5.0 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1260P,integrated graphics
634,레노버 씽크북 15 Gen3 ACL 21A4A032KR,668000.0,레노버,씽크북,별점5.0 / 5,15.6,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5600U,integrated graphics
635,LG전자 그램14 14Z90N-VR56K,1319060.0,LG전자,그램14,별점4.8 / 5,14.0,990,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1035G7,integrated graphics
636,LG전자 17Z95P-GR5BK,1373390.0,LG전자,-,별점4.5 / 5,17.0,1350,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1155G7,integrated graphics
637,LG전자 그램17 17Z90Q-GA5WK,2079990.0,LG전자,그램17,별점5.0 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1240P,integrated graphics
638,LG전자 15Z95N-GP79ML,1726000.0,LG전자,-,별점5.0 / 5,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
639,LG전자 그램14 14ZD90N-VX5BK,1186360.0,LG전자,그램14,별점4.8 / 5,14.0,990,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1035G7,integrated graphics
640,레노버 리전 5 15ACH R7 3060 PRO Edition DOS,1333000.0,레노버,리전,별점4.7 / 5,15.6,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5800H,RTX3060
641,삼성전자 삼성 NT550XDA-XF59W,1033060.0,삼성전자,삼성,별점4.9 / 5,15.6,1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
642,ASUS 젠북 14X OLED UX5401EA-L7109,1236480.0,ASUS,젠북,별점4.9 / 5,14.0,1400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16384,i7-1165G7,integrated graphics
643,ASUS X515EA-BQ042,396900.0,ASUS,ASUS,별점4.7 / 5,15.6,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i3-1115G4,integrated graphics
644,LG전자 그램17 17Z990-VA76K,1948890.0,LG전자,그램17,별점4.8 / 5,17.0,1340,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-8565U,integrated graphics
645,레노버 씽크북 15 Gen3 ACL 21A4A036KR,627770.0,레노버,씽크북,별점4.9 / 5,15.6,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
646,레노버 씽크패드 L15 G2 20X7S00400,835050.0,레노버,씽크패드,별점4.8 / 5,15.6,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5850U,integrated graphics
647,포유디지탈 아이뮤즈 울트라스톰 15CF-259U,499000.0,포유디지탈,아이뮤즈,별점4.7 / 5,15.6,1800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i5-8259U,integrated graphics
648,ASUS 비보북 14 M1402IA-EB096,595850.0,ASUS,비보북,-,14.0,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,4600H,integrated graphics
649,LG전자 그램17 17ZD990-VX70K,1645550.0,LG전자,그램17,별점4.8 / 5,17.0,1340,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-8565U,integrated graphics
650,HP 470 G8 4J8P5PC,1168890.0,HP,HP,별점4.8 / 5,17.3,2090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1165G7,integrated graphics
651,삼성전자 갤럭시북2 NT750XED-KF58S,1136650.0,삼성전자,갤럭시북2,-,15.6,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1235U,integrated graphics
652,레노버 씽크패드 X1 카본 G10 21CBS00000,2349000.0,레노버,씽크패드,별점5.0 / 5,14.0,1120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),32768,i7-1260P,integrated graphics
653,레노버 씽크패드 E15 Gen4 21E6S00200,879000.0,레노버,씽크패드,별점4.5 / 5,15.6,1700,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
654,주연테크 J3GWUP,262260.0,주연테크,주연테크,별점4.7 / 5,14.0,1450,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4096,N4020,integrated graphics
655,ASUS GU603ZM-K8056W,2436600.0,ASUS,ASUS,별점4.8 / 5,16.0,1900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i9-12900H,RTX3060
656,삼성전자 갤럭시북2 프로 NT950XED-KC58G,1494590.0,삼성전자,갤럭시북2 프로,-,15.6,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
657,LG전자 그램360 14T90P-GA56K,1409610.0,LG전자,그램360,별점4.9 / 5,14.0,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i5-1135G7,integrated graphics
658,삼성전자 갤럭시북 NT750XDA-XC58S,1197990.0,삼성전자,갤럭시북,별점5.0 / 5,15.6,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
659,HP 15s-fq1008TU,1368990.0,HP,HP,별점4.6 / 5,15.6,1690,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i5-1035G1,integrated graphics
660,ASUS G733ZS-LL015,3299000.0,ASUS,-,별점4.9 / 5,17.3,2900,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2560x1440(QHD),16384,i7-12700H,integrated graphics
661,레노버 씽크패드 X1 카본 G10 21CBS01V00,2649000.0,레노버,씽크패드,별점4.3 / 5,14.0,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),32768,i7-1260P,integrated graphics
662,LG전자 그램14 14Z90N-VA76K,1419060.0,LG전자,그램14,별점4.7 / 5,14.0,990,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1065G7,integrated graphics
663,레노버 V15 G3 IAP 82TT002XKR,839000.0,레노버,레노버,별점5.0 / 5,15.6,1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1255U,integrated graphics
664,HP ENVY x360 15-ew0022TU,1499000.0,HP,ENVY,별점5.0 / 5,15.6,1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1255U,integrated graphics
665,삼성전자 갤럭시북 이온2 NT930XDA-KC58W,1598990.0,삼성전자,갤럭시북 이온2,별점4.7 / 5,13.3,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
666,삼성전자 노트북5 METAL NT560XAZ-GD5A,1079980.0,삼성전자,노트북5 METAL,별점4.7 / 5,15.6,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8250U,integrated graphics
667,레노버 Flex 5 15ALC R5 W11,849000.0,레노버,레노버,별점4.8 / 5,15.0,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
668,삼성전자 노트북5 METAL NT560XBV-AD5A,679000.0,삼성전자,노트북5 METAL,별점4.7 / 5,15.6,1900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
669,HP Victus 16-d1132TX,1309000.0,HP,HP,별점5.0 / 5,16.1,2460,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,RTX3050 Ti
670,MSI 크리에이터 Z17 A12UHST-i9 WIN11,5199000.0,MSI,MSI,별점5.0 / 5,17.0,2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),65536,i9-12900H,RTX3080 Ti
671,한성컴퓨터 TFG7275T,1459000.0,한성컴퓨터,한성컴퓨터,별점5.0 / 5,17.3,2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,integrated graphics
672,삼성전자 갤럭시북2 NT550XED-K78AS,1249000.0,삼성전자,갤럭시북2,-,15.6,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1255U,integrated graphics
673,LG전자 울트라PC 13U70Q-GR56K,849000.0,LG전자,울트라PC,별점4.9 / 5,13.3,980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
674,삼성전자 갤럭시북 프로 NT950XDC-XD72B,1878990.0,삼성전자,갤럭시북 프로,별점5.0 / 5,15.6,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
675,LG전자 15Z95P-GR50K,1749990.0,LG전자,-,-,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1155G7,integrated graphics
676,삼성전자 갤럭시북 프로 NT935XDB-K71A,2456840.0,삼성전자,갤럭시북 프로,별점5.0 / 5,13.3,880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1160G7,integrated graphics
